Local time,Open,High,Low,Close,Volume
06.06.2024 15:42:00.000 GMT+0300,2358.788,2359.285,2357.765,2357.788,127489.9989
06.06.2024 15:43:00.000 GMT+0300,2357.768,2358.755,2357.688,2357.928,93989.9981
06.06.2024 15:44:00.000 GMT+0300,2357.948,2358.255,2357.128,2357.525,97369.9987
06.06.2024 15:45:00.000 GMT+0300,2357.525,2358.095,2356.455,2357.955,131740.0038
06.06.2024 15:46:00.000 GMT+0300,2357.995,2359.015,2357.845,2359.015,114210.0021
06.06.2024 15:47:00.000 GMT+0300,2359.015,2359.025,2357.955,2358.945,89519.9999
06.06.2024 15:48:00.000 GMT+0300,2358.965,2358.995,2358.135,2358.305,66359.9968
06.06.2024 15:49:00.000 GMT+0300,2358.255,2359.205,2357.955,2358.095,116489.999
06.06.2024 15:50:00.000 GMT+0300,2358.095,2358.805,2357.885,2358.095,144339.9936
06.06.2024 15:51:00.000 GMT+0300,2358.085,2358.525,2355.668,2355.898,133159.9951
06.06.2024 15:52:00.000 GMT+0300,2355.878,2357.225,2355.115,2355.645,133900.0016
06.06.2024 15:53:00.000 GMT+0300,2355.675,2356.775,2355.325,2356.545,73639.9963
06.06.2024 15:54:00.000 GMT+0300,2356.545,2356.925,2356.185,2356.335,44149.9986
06.06.2024 15:55:00.000 GMT+0300,2356.318,2356.705,2355.965,2356.285,42319.9981
06.06.2024 15:56:00.000 GMT+0300,2356.225,2356.525,2355.545,2356.495,42849.9989
06.06.2024 15:57:00.000 GMT+0300,2356.495,2357.035,2356.228,2356.748,42619.9995
06.06.2024 15:58:00.000 GMT+0300,2356.758,2357.705,2356.655,2357.305,73219.9997
06.06.2024 15:59:00.000 GMT+0300,2357.305,2357.495,2356.865,2357.405,72389.9975
06.06.2024 16:00:00.000 GMT+0300,2357.425,2358.585,2356.688,2356.918,161909.9975
06.06.2024 16:01:00.000 GMT+0300,2356.948,2358.225,2356.408,2357.875,118170.0006
06.06.2024 16:02:00.000 GMT+0300,2357.905,2357.905,2356.198,2356.765,107359.9979
06.06.2024 16:03:00.000 GMT+0300,2356.755,2356.755,2354.695,2355.048,84880.0018
06.06.2024 16:04:00.000 GMT+0300,2354.995,2355.935,2354.405,2355.715,83389.9975
06.06.2024 16:05:00.000 GMT+0300,2355.695,2355.695,2353.915,2354.335,70780.0016
06.06.2024 16:06:00.000 GMT+0300,2354.345,2355.065,2353.635,2353.655,74969.9995
06.06.2024 16:07:00.000 GMT+0300,2353.645,2355.025,2353.305,2354.385,64190.0003
06.06.2024 16:08:00.000 GMT+0300,2354.498,2356.395,2354.498,2356.395,52530.0018
06.06.2024 16:09:00.000 GMT+0300,2356.395,2356.855,2355.915,2356.155,42100.0011
06.06.2024 16:10:00.000 GMT+0300,2356.135,2357.565,2355.915,2357.465,50540.0002
06.06.2024 16:11:00.000 GMT+0300,2357.455,2358.145,2356.655,2356.685,54409.9994
06.06.2024 16:12:00.000 GMT+0300,2356.815,2357.328,2355.175,2355.578,77229.999
06.06.2024 16:13:00.000 GMT+0300,2355.578,2355.805,2354.185,2355.365,88809.9968
06.06.2024 16:14:00.000 GMT+0300,2355.315,2355.595,2354.418,2355.545,52030.0008
06.06.2024 16:15:00.000 GMT+0300,2355.635,2356.645,2355.635,2356.415,51300.0004
06.06.2024 16:16:00.000 GMT+0300,2356.308,2357.525,2356.075,2356.965,37730.0009
06.06.2024 16:17:00.000 GMT+0300,2356.935,2356.935,2355.655,2355.755,44190.0007
06.06.2024 16:18:00.000 GMT+0300,2355.795,2356.235,2354.945,2355.075,69130.0035
06.06.2024 16:19:00.000 GMT+0300,2355.038,2356.545,2354.775,2356.065,57939.9988
06.06.2024 16:20:00.000 GMT+0300,2356.045,2357.225,2355.855,2357.185,42520.0015
06.06.2024 16:21:00.000 GMT+0300,2357.225,2358.075,2357.175,2357.515,39880.0001
06.06.2024 16:22:00.000 GMT+0300,2357.495,2357.955,2356.895,2357.775,42270.001
06.06.2024 16:23:00.000 GMT+0300,2357.725,2358.495,2357.595,2357.868,61140.0008
06.06.2024 16:24:00.000 GMT+0300,2357.825,2359.098,2357.768,2358.975,100869.9983
06.06.2024 16:25:00.000 GMT+0300,2359.045,2360.405,2359.045,2360.175,91859.9963
06.06.2024 16:26:00.000 GMT+0300,2360.175,2360.175,2359.028,2359.445,145919.9935
06.06.2024 16:27:00.000 GMT+0300,2359.495,2359.595,2358.705,2359.235,175129.9948
06.06.2024 16:28:00.000 GMT+0300,2359.265,2360.955,2359.215,2360.425,130710.0058
06.06.2024 16:29:00.000 GMT+0300,2360.425,2361.125,2360.195,2360.845,112489.9983
06.06.2024 16:30:00.000 GMT+0300,2360.855,2362.555,2360.265,2362.225,67769.9968
06.06.2024 16:31:00.000 GMT+0300,2362.268,2363.025,2361.585,2361.915,66169.9995
06.06.2024 16:32:00.000 GMT+0300,2361.965,2363.705,2361.735,2363.685,83190.0015
06.06.2024 16:33:00.000 GMT+0300,2363.685,2364.345,2363.455,2364.095,66780.0009
06.06.2024 16:34:00.000 GMT+0300,2364.125,2365.565,2364.115,2365.198,127059.9961
06.06.2024 16:35:00.000 GMT+0300,2365.225,2366.745,2364.658,2364.875,236190.0061
06.06.2024 16:36:00.000 GMT+0300,2364.875,2365.875,2363.518,2363.878,180439.9937
06.06.2024 16:37:00.000 GMT+0300,2363.965,2364.148,2359.848,2360.548,131270.0063
06.06.2024 16:38:00.000 GMT+0300,2360.548,2364.765,2359.525,2364.765,224720.0012
06.06.2024 16:39:00.000 GMT+0300,2364.775,2366.218,2363.895,2366.115,166590.0052
06.06.2024 16:40:00.000 GMT+0300,2366.145,2366.898,2365.115,2366.528,213709.9952
06.06.2024 16:41:00.000 GMT+0300,2366.525,2366.715,2364.418,2364.565,115719.9964
06.06.2024 16:42:00.000 GMT+0300,2364.535,2364.995,2363.715,2364.895,86120.002
06.06.2024 16:43:00.000 GMT+0300,2364.875,2365.065,2363.865,2364.925,64280.0033
06.06.2024 16:44:00.000 GMT+0300,2364.945,2365.445,2364.105,2364.955,101470.001
06.06.2024 16:45:00.000 GMT+0300,2364.928,2366.345,2364.045,2364.735,185739.994
06.06.2024 16:46:00.000 GMT+0300,2364.715,2364.725,2363.365,2363.815,83930.0007
06.06.2024 16:47:00.000 GMT+0300,2363.825,2364.215,2363.408,2364.215,59799.999
06.06.2024 16:48:00.000 GMT+0300,2364.235,2364.665,2363.435,2363.495,50310.0008
06.06.2024 16:49:00.000 GMT+0300,2363.505,2363.625,2361.628,2361.688,85259.9964
06.06.2024 16:50:00.000 GMT+0300,2361.645,2361.898,2360.498,2361.415,86300.0005
06.06.2024 16:51:00.000 GMT+0300,2361.385,2362.765,2361.295,2362.425,81409.9982
06.06.2024 16:52:00.000 GMT+0300,2362.425,2362.935,2361.018,2361.678,72480.0006
06.06.2024 16:53:00.000 GMT+0300,2361.675,2361.678,2359.985,2360.655,74680.0005
06.06.2024 16:54:00.000 GMT+0300,2360.635,2361.105,2360.085,2361.085,50629.9995
06.06.2024 16:55:00.000 GMT+0300,2361.105,2361.275,2359.555,2360.755,57420.0004
06.06.2024 16:56:00.000 GMT+0300,2360.775,2361.705,2360.775,2361.565,44569.999
06.06.2024 16:57:00.000 GMT+0300,2361.615,2361.945,2360.935,2361.945,48700.0011
06.06.2024 16:58:00.000 GMT+0300,2361.905,2362.565,2361.095,2361.445,49589.999
06.06.2024 16:59:00.000 GMT+0300,2361.445,2361.445,2360.085,2360.395,47430.0012
06.06.2024 17:00:00.000 GMT+0300,2360.435,2361.165,2359.925,2360.415,68120.0027
06.06.2024 17:01:00.000 GMT+0300,2360.284,2360.815,2359.078,2360.725,82130
06.06.2024 17:02:00.000 GMT+0300,2360.755,2363.095,2360.705,2362.875,112139.9999
06.06.2024 17:03:00.000 GMT+0300,2362.965,2363.155,2362.408,2362.945,133110.0017
06.06.2024 17:04:00.000 GMT+0300,2362.995,2363.275,2361.905,2362.605,177570.0003
06.06.2024 17:05:00.000 GMT+0300,2362.605,2363.975,2362.175,2363.895,61659.9992
06.06.2024 17:06:00.000 GMT+0300,2363.925,2364.718,2362.745,2362.935,74249.9977
06.06.2024 17:07:00.000 GMT+0300,2362.945,2363.015,2361.405,2362.355,88109.9999
06.06.2024 17:08:00.000 GMT+0300,2362.345,2363.345,2362.115,2362.375,162080.0048
06.06.2024 17:09:00.000 GMT+0300,2362.335,2363.205,2362.075,2362.995,119259.9982
06.06.2024 17:10:00.000 GMT+0300,2362.995,2363.295,2362.215,2362.295,50080.0014
06.06.2024 17:11:00.000 GMT+0300,2362.295,2362.345,2360.955,2362.225,72860.0025
06.06.2024 17:12:00.000 GMT+0300,2362.225,2362.795,2361.795,2362.485,48239.9985
06.06.2024 17:13:00.000 GMT+0300,2362.485,2362.485,2360.735,2360.875,41329.9985
06.06.2024 17:14:00.000 GMT+0300,2360.875,2361.195,2360.335,2360.365,43850.0009
06.06.2024 17:15:00.000 GMT+0300,2360.385,2360.935,2359.238,2359.305,48739.9995
06.06.2024 17:16:00.000 GMT+0300,2359.285,2360.195,2358.378,2360.195,56850.0012
06.06.2024 17:17:00.000 GMT+0300,2360.198,2360.955,2359.625,2360.955,48080.001
06.06.2024 17:18:00.000 GMT+0300,2360.955,2361.445,2360.165,2360.165,34889.9998
06.06.2024 17:19:00.000 GMT+0300,2360.145,2362.025,2359.418,2361.975,43850.0009
06.06.2024 17:20:00.000 GMT+0300,2361.975,2362.975,2361.705,2362.975,55900
06.06.2024 17:21:00.000 GMT+0300,2362.965,2364.015,2362.675,2363.965,84119.9979
06.06.2024 17:22:00.000 GMT+0300,2363.978,2364.035,2363.158,2363.875,117600.0014
06.06.2024 17:23:00.000 GMT+0300,2363.875,2364.975,2363.808,2364.865,78129.9993
06.06.2024 17:24:00.000 GMT+0300,2364.925,2365.188,2364.108,2365.188,52620.0011
06.06.2024 17:25:00.000 GMT+0300,2365.215,2365.455,2364.295,2365.285,47749.9999
06.06.2024 17:26:00.000 GMT+0300,2365.255,2365.858,2364.615,2364.888,90690.0018
06.06.2024 17:27:00.000 GMT+0300,2364.824,2364.928,2363.408,2363.495,124399.9973
06.06.2024 17:28:00.000 GMT+0300,2363.458,2364.388,2363.255,2364.055,39990.0004
06.06.2024 17:29:00.000 GMT+0300,2364.195,2364.195,2363.098,2363.208,68170.0036
06.06.2024 17:30:00.000 GMT+0300,2363.208,2364.255,2362.755,2363.744,81509.9999
06.06.2024 17:31:00.000 GMT+0300,2363.724,2364.578,2362.748,2364.578,106040.0009
06.06.2024 17:32:00.000 GMT+0300,2364.575,2364.985,2363.215,2363.895,67510.0014
06.06.2024 17:33:00.000 GMT+0300,2363.895,2363.895,2362.298,2362.968,72609.9983
06.06.2024 17:34:00.000 GMT+0300,2363.015,2363.615,2362.875,2363.615,29479.9991
06.06.2024 17:35:00.000 GMT+0300,2363.615,2364.315,2363.555,2363.815,26450.0007
06.06.2024 17:36:00.000 GMT+0300,2363.835,2364.708,2363.548,2363.708,64719.9973
06.06.2024 17:37:00.000 GMT+0300,2363.675,2365.048,2363.578,2363.698,85270.0025
06.06.2024 17:38:00.000 GMT+0300,2363.738,2363.828,2363.565,2363.708,70260.0032
06.06.2024 17:39:00.000 GMT+0300,2363.685,2364.525,2363.685,2364.218,44050.0006
06.06.2024 17:40:00.000 GMT+0300,2364.208,2364.238,2362.868,2364.045,53739.9985
06.06.2024 17:41:00.000 GMT+0300,2364.065,2364.335,2363.615,2364.325,42780.0007
06.06.2024 17:42:00.000 GMT+0300,2364.275,2364.945,2364.075,2364.175,45579.9997
06.06.2024 17:43:00.000 GMT+0300,2364.235,2364.415,2363.398,2363.498,37990.0001
06.06.2024 17:44:00.000 GMT+0300,2363.508,2364.435,2363.205,2364.105,43680.0011
06.06.2024 17:45:00.000 GMT+0300,2364.098,2364.808,2363.828,2364.725,44829.9982
06.06.2024 17:46:00.000 GMT+0300,2364.725,2365.925,2364.698,2365.895,46879.9993
06.06.2024 17:47:00.000 GMT+0300,2365.895,2366.115,2365.265,2366.045,41910.0001
06.06.2024 17:48:00.000 GMT+0300,2366.025,2366.195,2365.188,2365.688,55169.9996
06.06.2024 17:49:00.000 GMT+0300,2365.685,2365.968,2365.145,2365.145,48269.9983
06.06.2024 17:50:00.000 GMT+0300,2365.175,2365.185,2364.015,2364.198,52359.9982
06.06.2024 17:51:00.000 GMT+0300,2364.198,2364.628,2363.928,2364.305,56940.0005
06.06.2024 17:52:00.000 GMT+0300,2364.315,2364.975,2364.055,2364.848,50930.0008
06.06.2024 17:53:00.000 GMT+0300,2364.848,2365.475,2364.675,2364.718,61250.0012
06.06.2024 17:54:00.000 GMT+0300,2364.708,2364.728,2363.918,2363.975,58899.9987
06.06.2024 17:55:00.000 GMT+0300,2363.975,2364.405,2363.505,2363.755,50119.9998
06.06.2024 17:56:00.000 GMT+0300,2363.765,2364.238,2363.388,2364.208,37229.9999
06.06.2024 17:57:00.000 GMT+0300,2364.228,2364.565,2363.918,2364.225,28839.9998
06.06.2024 17:58:00.000 GMT+0300,2364.195,2364.195,2363.578,2363.708,42629.9982
06.06.2024 17:59:00.000 GMT+0300,2363.708,2364.255,2363.138,2364.125,50960.0006
06.06.2024 18:00:00.000 GMT+0300,2364.115,2364.995,2363.945,2364.925,50299.9984
06.06.2024 18:01:00.000 GMT+0300,2364.985,2365.435,2364.825,2365.295,47400.0014
06.06.2024 18:02:00.000 GMT+0300,2365.295,2366.225,2364.845,2366.155,55750.0012
06.06.2024 18:03:00.000 GMT+0300,2366.185,2367.085,2366.065,2366.695,54249.9982
06.06.2024 18:04:00.000 GMT+0300,2366.735,2366.735,2366.148,2366.558,71089.9979
06.06.2024 18:05:00.000 GMT+0300,2366.565,2366.998,2365.775,2366.458,74220.0017
06.06.2024 18:06:00.000 GMT+0300,2366.465,2367.768,2366.465,2366.758,77490.0019
06.06.2024 18:07:00.000 GMT+0300,2366.735,2367.095,2366.418,2367.058,58809.9994
06.06.2024 18:08:00.000 GMT+0300,2367.065,2367.875,2366.908,2367.605,41809.9985
06.06.2024 18:09:00.000 GMT+0300,2367.615,2367.748,2367.208,2367.565,90539.9993
06.06.2024 18:10:00.000 GMT+0300,2367.545,2368.815,2367.518,2368.648,258260.0117
06.06.2024 18:11:00.000 GMT+0300,2368.615,2369.405,2368.175,2368.978,93189.9995
06.06.2024 18:12:00.000 GMT+0300,2368.975,2370.958,2368.938,2370.675,142330.0058
06.06.2024 18:13:00.000 GMT+0300,2370.665,2370.715,2369.775,2369.945,177499.9946
06.06.2024 18:14:00.000 GMT+0300,2369.945,2370.665,2369.825,2370.225,99100.0012
06.06.2024 18:15:00.000 GMT+0300,2370.245,2371.195,2370.025,2371.165,124159.9992
06.06.2024 18:16:00.000 GMT+0300,2371.195,2371.708,2370.775,2371.265,175520.0028
06.06.2024 18:17:00.000 GMT+0300,2371.245,2371.475,2370.785,2371.055,126949.9958
06.06.2024 18:18:00.000 GMT+0300,2371.055,2371.425,2370.075,2370.145,139799.9972
06.06.2024 18:19:00.000 GMT+0300,2370.145,2370.178,2369.475,2369.848,163350.001
06.06.2024 18:20:00.000 GMT+0300,2369.825,2371.795,2369.815,2371.385,153449.9973
06.06.2024 18:21:00.000 GMT+0300,2371.345,2372.165,2370.925,2371.975,141440.0041
06.06.2024 18:22:00.000 GMT+0300,2372.028,2372.675,2371.685,2372.595,170369.9976
06.06.2024 18:23:00.000 GMT+0300,2372.595,2372.695,2371.475,2371.645,146439.9993
06.06.2024 18:24:00.000 GMT+0300,2371.635,2372.498,2371.385,2372.415,163029.9985
06.06.2024 18:25:00.000 GMT+0300,2372.445,2372.915,2372.025,2372.868,142079.9941
06.06.2024 18:26:00.000 GMT+0300,2372.815,2372.975,2372.455,2372.665,100400.0008
06.06.2024 18:27:00.000 GMT+0300,2372.705,2374.015,2372.545,2373.655,141749.993
06.06.2024 18:28:00.000 GMT+0300,2373.655,2374.315,2373.258,2374.258,175290.0034
06.06.2024 18:29:00.000 GMT+0300,2374.285,2374.848,2373.895,2374.625,125870.0043
06.06.2024 18:30:00.000 GMT+0300,2374.755,2376.585,2374.555,2376.585,118340.0005
06.06.2024 18:31:00.000 GMT+0300,2376.615,2377.678,2375.608,2375.915,107560.0013
06.06.2024 18:32:00.000 GMT+0300,2375.955,2376.235,2373.685,2373.818,156250
06.06.2024 18:33:00.000 GMT+0300,2373.824,2374.525,2373.498,2374.325,94460.0031
06.06.2024 18:34:00.000 GMT+0300,2374.295,2374.905,2373.565,2373.995,108230.0022
06.06.2024 18:35:00.000 GMT+0300,2374.005,2374.575,2373.795,2374.225,126080.0064
06.06.2024 18:36:00.000 GMT+0300,2374.265,2375.515,2374.205,2375.415,53470.0006
06.06.2024 18:37:00.000 GMT+0300,2375.425,2375.908,2375.185,2375.485,62679.9986
06.06.2024 18:38:00.000 GMT+0300,2375.528,2376.268,2375.048,2376.005,71769.9975
06.06.2024 18:39:00.000 GMT+0300,2376.035,2376.168,2374.878,2375.488,84909.9979
06.06.2024 18:40:00.000 GMT+0300,2375.425,2375.665,2374.785,2374.818,85459.9997
06.06.2024 18:41:00.000 GMT+0300,2374.865,2376.488,2374.865,2376.445,87379.9995
06.06.2024 18:42:00.000 GMT+0300,2376.415,2377.175,2376.415,2377.105,98580.0028
06.06.2024 18:43:00.000 GMT+0300,2377.095,2377.365,2376.635,2377.365,55700.0004
06.06.2024 18:44:00.000 GMT+0300,2377.385,2377.425,2376.785,2377.108,52009.9998
06.06.2024 18:45:00.000 GMT+0300,2377.125,2378.138,2376.975,2377.015,86580.0008
06.06.2024 18:46:00.000 GMT+0300,2377.038,2378.138,2377.025,2378.065,51750.0006
06.06.2024 18:47:00.000 GMT+0300,2378.085,2378.408,2377.605,2377.758,85259.9964
06.06.2024 18:48:00.000 GMT+0300,2377.748,2377.798,2376.385,2376.985,103540.0033
06.06.2024 18:49:00.000 GMT+0300,2376.985,2377.715,2376.895,2377.415,94230.0037
06.06.2024 18:50:00.000 GMT+0300,2377.395,2377.715,2377.088,2377.105,86410.0009
06.06.2024 18:51:00.000 GMT+0300,2376.925,2377.015,2376.605,2376.638,75439.997
06.06.2024 18:52:00.000 GMT+0300,2376.618,2377.048,2376.328,2376.588,70639.9977
06.06.2024 18:53:00.000 GMT+0300,2376.608,2376.808,2375.825,2376.015,82489.9971
06.06.2024 18:54:00.000 GMT+0300,2376.068,2376.438,2375.875,2376.305,85239.999
06.06.2024 18:55:00.000 GMT+0300,2376.305,2376.888,2376.005,2376.395,97719.9972
06.06.2024 18:56:00.000 GMT+0300,2376.374,2376.374,2374.805,2375.058,113949.9992
06.06.2024 18:57:00.000 GMT+0300,2375.055,2375.278,2374.888,2374.965,96539.9966
06.06.2024 18:58:00.000 GMT+0300,2374.955,2375.298,2374.815,2374.975,72099.9986
06.06.2024 18:59:00.000 GMT+0300,2374.968,2375.925,2373.998,2374.128,82929.9986
06.06.2024 19:00:00.000 GMT+0300,2374.128,2375.155,2374.128,2375.145,97099.9971
06.06.2024 19:01:00.000 GMT+0300,2375.145,2375.735,2373.738,2374.225,97730.0033
06.06.2024 19:02:00.000 GMT+0300,2374.158,2374.165,2372.758,2373.218,79470.0012
06.06.2024 19:03:00.000 GMT+0300,2373.255,2373.795,2372.515,2372.958,63869.9979
06.06.2024 19:04:00.000 GMT+0300,2372.975,2373.045,2372.395,2372.805,58309.9984
06.06.2024 19:05:00.000 GMT+0300,2372.865,2373.765,2372.865,2373.685,71850.0018
06.06.2024 19:06:00.000 GMT+0300,2373.685,2374.335,2373.355,2373.355,38720.0005
06.06.2024 19:07:00.000 GMT+0300,2373.305,2373.565,2372.625,2373.015,50859.9989
06.06.2024 19:08:00.000 GMT+0300,2373.028,2373.315,2372.905,2372.948,88440.001
06.06.2024 19:09:00.000 GMT+0300,2372.945,2373.555,2372.568,2373.475,47040.0006
06.06.2024 19:10:00.000 GMT+0300,2373.475,2374.315,2373.055,2373.775,33330.0009
06.06.2024 19:11:00.000 GMT+0300,2373.775,2374.365,2373.575,2374.275,48820.0001
06.06.2024 19:12:00.000 GMT+0300,2374.265,2375.965,2373.935,2375.855,32189.9988
06.06.2024 19:13:00.000 GMT+0300,2375.855,2376.565,2375.605,2376.435,59620.0004
06.06.2024 19:14:00.000 GMT+0300,2376.455,2376.715,2375.995,2376.398,47370.0017
06.06.2024 19:15:00.000 GMT+0300,2376.335,2376.805,2375.625,2375.688,54140.0015
06.06.2024 19:16:00.000 GMT+0300,2375.678,2376.155,2374.975,2376.155,32770.0004
06.06.2024 19:17:00.000 GMT+0300,2376.155,2376.245,2374.705,2375.205,88650.0031
06.06.2024 19:18:00.000 GMT+0300,2375.265,2375.335,2373.725,2373.748,83350.0028
06.06.2024 19:19:00.000 GMT+0300,2373.798,2373.985,2372.585,2372.835,66289.9986
06.06.2024 19:20:00.000 GMT+0300,2372.785,2372.855,2371.768,2372.055,40320.0015
06.06.2024 19:21:00.000 GMT+0300,2372.065,2372.485,2371.318,2371.515,36359.9993
06.06.2024 19:22:00.000 GMT+0300,2371.615,2371.798,2371.125,2371.425,44139.9999
06.06.2024 19:23:00.000 GMT+0300,2371.428,2371.818,2370.355,2371.045,52280.0013
06.06.2024 19:24:00.000 GMT+0300,2371.045,2371.475,2370.255,2371.435,109109.9977
06.06.2024 19:25:00.000 GMT+0300,2371.445,2373.755,2371.445,2373.725,147579.9978
06.06.2024 19:26:00.000 GMT+0300,2373.715,2374.265,2373.545,2373.675,118500.0017
06.06.2024 19:27:00.000 GMT+0300,2373.625,2373.945,2372.945,2373.755,80239.9963
06.06.2024 19:28:00.000 GMT+0300,2373.675,2374.395,2373.385,2374.338,69200.0017
06.06.2024 19:29:00.000 GMT+0300,2374.325,2374.415,2373.735,2374.375,66390.0003
06.06.2024 19:30:00.000 GMT+0300,2374.375,2375.285,2374.375,2375.055,58350.0005
06.06.2024 19:31:00.000 GMT+0300,2375.045,2375.045,2373.795,2374.305,37209.9988
06.06.2024 19:32:00.000 GMT+0300,2374.445,2374.605,2372.785,2373.035,61080.0013
06.06.2024 19:33:00.000 GMT+0300,2373.055,2373.265,2372.555,2372.955,59870.0009
06.06.2024 19:34:00.000 GMT+0300,2372.975,2373.428,2372.815,2373.355,59399.9997
06.06.2024 19:35:00.000 GMT+0300,2373.438,2374.375,2373.245,2374.375,57549.9982
06.06.2024 19:36:00.000 GMT+0300,2374.385,2374.475,2373.778,2373.948,56960.0016
06.06.2024 19:37:00.000 GMT+0300,2373.935,2374.545,2373.495,2374.415,70150.0028
06.06.2024 19:38:00.000 GMT+0300,2374.425,2374.885,2374.395,2374.885,74780.0022
06.06.2024 19:39:00.000 GMT+0300,2374.895,2374.895,2374.298,2374.488,65800.0037
06.06.2024 19:40:00.000 GMT+0300,2374.415,2374.835,2374.415,2374.818,61050.0015
06.06.2024 19:41:00.000 GMT+0300,2374.805,2375.338,2374.805,2375.265,72290.0033
06.06.2024 19:42:00.000 GMT+0300,2375.295,2375.695,2374.645,2374.645,86850.0024
06.06.2024 19:43:00.000 GMT+0300,2374.628,2374.925,2374.075,2374.138,74009.9996
06.06.2024 19:44:00.000 GMT+0300,2374.135,2374.775,2373.805,2374.775,54940.0002
06.06.2024 19:45:00.000 GMT+0300,2374.825,2375.025,2373.895,2374.045,59030.0001
06.06.2024 19:46:00.000 GMT+0300,2374.055,2374.368,2373.955,2374.135,56520.0001
06.06.2024 19:47:00.000 GMT+0300,2374.145,2374.145,2372.985,2373.175,64379.9976
06.06.2024 19:48:00.000 GMT+0300,2373.205,2373.815,2373.175,2373.445,47049.9992
06.06.2024 19:49:00.000 GMT+0300,2373.458,2373.698,2372.848,2372.985,57870.0006
06.06.2024 19:50:00.000 GMT+0300,2372.955,2373.275,2372.235,2372.455,42599.9984
06.06.2024 19:51:00.000 GMT+0300,2372.478,2372.708,2372.105,2372.675,42180.0017
06.06.2024 19:52:00.000 GMT+0300,2372.695,2373.545,2372.685,2373.425,58109.9987
06.06.2024 19:53:00.000 GMT+0300,2373.415,2373.628,2373.325,2373.365,62049.9998
06.06.2024 19:54:00.000 GMT+0300,2373.375,2374.005,2373.375,2373.848,57709.9994
06.06.2024 19:55:00.000 GMT+0300,2373.848,2373.848,2372.935,2373.225,65820.0011
06.06.2024 19:56:00.000 GMT+0300,2373.225,2373.358,2372.385,2373.048,39110.0012
06.06.2024 19:57:00.000 GMT+0300,2373.045,2373.655,2373.015,2373.235,18330.0003
06.06.2024 19:58:00.000 GMT+0300,2373.195,2373.595,2371.898,2372.158,34880.0011
06.06.2024 19:59:00.000 GMT+0300,2372.108,2372.735,2371.568,2372.725,60589.999
06.06.2024 20:00:00.000 GMT+0300,2372.735,2373.065,2372.325,2372.855,69320.0007
06.06.2024 20:01:00.000 GMT+0300,2372.765,2373.285,2372.565,2372.565,25599.9994
06.06.2024 20:02:00.000 GMT+0300,2372.568,2372.695,2371.888,2371.975,34309.9982
06.06.2024 20:03:00.000 GMT+0300,2371.895,2371.938,2371.035,2371.285,28109.9994
06.06.2024 20:04:00.000 GMT+0300,2371.185,2372.005,2371.165,2371.715,26900.0009
06.06.2024 20:05:00.000 GMT+0300,2371.644,2371.644,2371.095,2371.435,16769.9996
06.06.2024 20:06:00.000 GMT+0300,2371.395,2371.845,2371.045,2371.195,16440.0004
06.06.2024 20:07:00.000 GMT+0300,2371.115,2371.705,2371.095,2371.595,18479.9992
06.06.2024 20:08:00.000 GMT+0300,2371.595,2371.865,2371.555,2371.825,50400.0001
06.06.2024 20:09:00.000 GMT+0300,2371.825,2371.908,2371.558,2371.715,60499.9997
06.06.2024 20:10:00.000 GMT+0300,2371.658,2372.198,2371.648,2372.028,40509.9988
06.06.2024 20:11:00.000 GMT+0300,2372.028,2372.315,2371.335,2371.348,47789.9984
06.06.2024 20:12:00.000 GMT+0300,2371.348,2371.418,2370.908,2371.278,40339.9989
06.06.2024 20:13:00.000 GMT+0300,2371.298,2371.785,2371.215,2371.775,23879.9993
06.06.2024 20:14:00.000 GMT+0300,2371.915,2372.085,2371.125,2371.198,32970.0001
06.06.2024 20:15:00.000 GMT+0300,2371.235,2371.438,2370.588,2370.595,27909.9997
06.06.2024 20:16:00.000 GMT+0300,2370.588,2371.088,2370.555,2370.965,26920.0001
06.06.2024 20:17:00.000 GMT+0300,2371.038,2371.855,2371.015,2371.505,14069.9996
06.06.2024 20:18:00.000 GMT+0300,2371.485,2371.848,2371.205,2371.705,13469.9997
06.06.2024 20:19:00.000 GMT+0300,2371.765,2372.375,2371.705,2372.265,12269.9998
06.06.2024 20:20:00.000 GMT+0300,2372.305,2372.945,2372.255,2372.895,12720
06.06.2024 20:21:00.000 GMT+0300,2372.885,2372.965,2372.225,2372.525,16079.9995
06.06.2024 20:22:00.000 GMT+0300,2372.485,2372.588,2371.168,2371.168,37530.0013
06.06.2024 20:23:00.000 GMT+0300,2371.158,2372.265,2370.835,2372.255,20940.0002
06.06.2024 20:24:00.000 GMT+0300,2372.215,2372.735,2372.155,2372.405,21840.0005
06.06.2024 20:25:00.000 GMT+0300,2372.435,2372.838,2372.345,2372.735,18659.9996
06.06.2024 20:26:00.000 GMT+0300,2372.755,2373.045,2371.495,2371.505,16440.0004
06.06.2024 20:27:00.000 GMT+0300,2371.508,2373.195,2371.505,2372.805,18479.9992
06.06.2024 20:28:00.000 GMT+0300,2372.835,2372.895,2371.535,2371.545,27030.0005
06.06.2024 20:29:00.000 GMT+0300,2371.638,2372.035,2371.248,2371.535,36029.9982
06.06.2024 20:30:00.000 GMT+0300,2371.495,2372.045,2371.095,2371.995,24480.0001
06.06.2024 20:31:00.000 GMT+0300,2371.955,2373.268,2371.955,2373.155,24390.0008
06.06.2024 20:32:00.000 GMT+0300,2373.155,2373.155,2372.175,2372.695,15089.9999
